utc_timestamp,DE_wind_generation_actual,DE_solar_generation_actual,v1,v2,v_50m,h1,h2,z0,SWTDN,SWGDN,T,rho,p,temp,humidity,dew,windspeed,winddir,pressure,visibility,cloudcover,conditions,skyType,total_renewable_generation
2016-01-01 00:00:00+00:00,8579.0,0.0,2.616757812499999,3.7144140624999986,5.132500000000002,2.546875,10.546875,0.16436973516442777,0.0,0.0,275.2967472076416,1.2531847953796387,99281.0078125,1.9,100.0,1.9,4.4,180.0,,0.4,98.4,Overcast,1.0,8579.0
2016-01-01 01:00:00+00:00,8542.0,0.0,2.5643750000000005,3.6310546875,4.976093749999998,2.546875,10.546875,0.1643308855089458,0.0,0.0,275.2554728984833,1.2537779808044434,99288.4921875,2.8,93.62,1.9,5.6,196.0,,0.3,59.2,Partially cloudy,2.0,8542.0
2016-01-01 02:00:00+00:00,8443.0,0.0,2.4808593749999988,3.5163281249999994,4.794687500000001,2.546875,10.546875,0.1642877182419511,0.0,0.0,275.2170888185501,1.2543036937713623,99296.3984375,2.9,94.1,2.0,6.7,230.0,,1.1,98.4,Overcast,1.0,8443.0
2016-01-01 03:00:00+00:00,8295.0,0.0,2.3971484374999985,3.404960937499999,4.664023437500001,2.546875,10.546875,0.16423913067734475,0.0,0.0,275.2117145061493,1.2545616626739502,99306.6953125,2.0,94.06,1.1,5.1,218.0,,1.3,98.4,Overcast,1.0,8295.0
2016-01-01 04:00:00+00:00,7319.0,0.0,2.305703125000001,3.2866015625,4.566289062499998,2.546875,10.546875,0.16419895947427676,0.0,0.0,275.1933690309525,1.2547333240509033,99319.75,1.9,93.61,1.0,1.9,202.0,,2.1,13.8,Clear,0.0,7319.0
2016-01-01 05:00:00+00:00,6574.0,0.0,2.2072265625000003,3.1603124999999985,4.4450781250000055,2.546875,10.546875,0.16415324294501943,0.0,0.0,275.1842280626297,1.2549686431884766,99336.7109375,1.1,99.48,1.1,2.5,205.0,,0.3,88.9,Partially cloudy,2.0,6574.0
2016-01-01 06:00:00+00:00,5624.0,0.0,2.099335937499999,3.0271484375000006,4.291757812500002,2.546875,10.546875,0.16411648271167678,0.02950349619732151,0.0024062778102234006,275.1513140201568,1.2552472352981567,99357.078125,1.0,100.0,1.0,2.2,220.0,,8.6,24.0,Partially cloudy,2.0,5624.0
2016-01-01 07:00:00+00:00,4644.0,137.0,2.001992187499999,2.9037499999999974,4.116835937499999,2.54296875,10.54296875,0.16406752285132598,32.701265381034545,4.885146910557523,275.17596101760864,1.2554869651794434,99383.765625,1.0,100.0,1.0,4.2,225.0,,8.5,83.3,Partially cloudy,2.0,4781.0
2016-01-01 08:00:00+00:00,3733.0,964.0,2.0618359374999997,2.9159765625000014,3.8552734375000006,2.54296875,10.54296875,0.16403052117294692,167.52313232421875,34.330535888671875,275.6127667427063,1.2552950382232666,99415.40625,1.0,100.0,1.0,5.6,246.0,,6.0,90.5,Overcast,1.0,4697.0
2016-01-01 09:00:00+00:00,2776.0,2522.0,2.1125390624999993,2.9050781249999997,3.5835156249999995,2.54296875,10.54296875,0.16399457177243448,287.4326171875,78.5435791015625,276.16069173812866,1.2542505264282227,99436.265625,1.1,94.02,0.2,7.9,248.0,,4.3,57.3,Partially cloudy,2.0,5298.0
2016-01-01 10:00:00+00:00,1830.0,3767.0,2.047968749999999,2.7766015625000002,3.3403515624999986,2.54296875,10.54296875,0.16395066049511797,358.4521484375,116.50027465820312,276.6982545852661,1.252321720123291,99428.96875,1.9,100.0,1.9,11.0,256.0,,4.4,56.4,Partially cloudy,2.0,5597.0
2016-01-01 11:00:00+00:00,1287.0,4121.0,1.9115234375,2.582539062499999,3.092773437500002,2.54296875,10.54296875,0.16391194634701378,375.73828125,134.6239013671875,277.15694046020513,1.2500172853469846,99399.4375,1.9,94.06,1.1,11.2,240.0,,0.9,90.5,Overcast,1.0,5408.0
2016-01-01 12:00:00+00:00,789.0,3717.0,1.7314453125000004,2.361875,2.8674609374999993,2.54296875,10.54296875,0.16387001273318447,338.113037109375,124.6324462890625,277.41381072998047,1.2481670379638672,99369.2890625,2.0,94.06,1.1,9.5,259.0,,1.7,100.0,Overcast,1.0,4506.0
2016-01-01 13:00:00+00:00,495.0,2442.0,1.426953125,2.0380468749999987,2.6882031249999994,2.54296875,10.54296875,0.16383306763231076,248.132080078125,87.31874084472656,277.30679512023926,1.2472538948059084,99346.1484375,2.0,100.0,2.0,5.7,215.0,,0.9,100.0,Overcast,1.0,2937.0
2016-01-01 14:00:00+00:00,405.0,841.0,1.0914062500000008,1.7616796874999998,2.742617187500001,2.54296875,10.54296875,0.16379524016150526,113.05987548828125,33.66766166687012,276.54549121856695,1.247368335723877,99328.453125,1.1,100.0,1.1,7.5,266.0,,0.0,100.0,Overcast,1.0,1246.0
2016-01-01 15:00:00+00:00,665.0,51.0,1.1128906249999992,1.8743359374999995,3.1107812500000005,2.54296875,10.54296875,0.1637596790641851,8.461687342524783,1.85596374234956,275.70638859272,1.2480865716934204,99311.734375,2.0,94.06,1.1,9.4,257.0,,0.0,100.0,Overcast,1.0,716.0
2016-01-01 16:00:00+00:00,1299.0,0.0,1.3710546875,2.213437499999998,3.549257812500001,2.54296875,10.54296875,0.16372108109851524,0.0,0.0,275.48661673069,1.2490897178649902,99289.90625,1.1,100.0,1.1,7.3,228.0,,0.0,100.0,Overcast,1.0,1299.0
